Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2023-03-23,104.734375,105.42864150563719,103.60372040435178,104.19880057571585,40797800
2023-03-24,104.57569122314453,104.62527682377592,102.98880066584036,104.12937541633211,30393300
2023-03-27,101.62010955810547,103.90125892558605,101.09445530767543,103.76240714497641,31120900
2023-03-28,100.20183563232422,101.61019379170308,98.92240911282488,101.60028121184264,32057900
2023-03-29,100.55889129638672,101.64987292821645,99.82495929924386,101.44159523579167,28779600
2023-03-30,100.06298065185547,100.33077163663715,98.96207897409658,100.0828209446528,33086200
2023-03-31,102.87969970703125,103.0383842078249,100.2117479628211,100.46961878932184,36863400
2023-04-03,103.5045394897461,103.67314414754483,101.0944584138917,101.55068678803492,25035400
2023-04-04,103.8615951538086,104.71454620597783,103.18716891643886,103.47479264955223,24420100
2023-04-05,103.6136245727539,105.23026017624618,102.81026684364201,104.91288362933807,28290500
